,count,hate_speech,offensive,neither,class,comments
2097,0,0,0,0,0,Hmm ai yawancin mabaratan mutanen Arewa ne kunje kunzauna gurin da ake tsangwaman ku kudawo gidan kuna asali inda kukeda gata Amma kunki
2098,3,1,1,1,2,Yayi dai dai wallahi saura IBADAN.
2099,0,0,0,0,2,ammadai bakaba mutum to inaruwanka dashi.
2100,0,0,0,0,0,"Masha Allah , dama da chachar baki ta hadoku da yarabawannan sai kaji suna cewa Wai dangin mabarata, Wai Mai kuturu Mai kako🙄,yanzu kam an Mana maganinsu"
2101,3,1,1,1,0,Atawa shawara kamata yayi wlh duk akamasu ajefa aruwa muhuta🤗🤗🤗🤗🤗
2102,3,1,1,1,1,Hakan yayi kyau Allah yasa Nasir El-RufaiNasir El-RufaiNasir El-Rufai yayi haka a Kaduna abun haushi da takaici yanzu haka ba'a kammala gina sabuwar gadar kawo ba amma mabarata suna fitsari da kashi a karkashin gadar. 
2103,1,0,1,0,2,Masha'Allah Barakallah muna yima Dukkan ninsu fatan alkhairi.
2104,3,1,1,1,2,"Alhmllh, gaskiya naji dadin wannan lbr. Hakan yamin dai dai. Dama abunda sukeyi haramun ne."
2105,0,0,0,0,1,"to ai dama tun farko ku kuka kyale wadannan matattun mutanen, kai har gara matattu dasu ma"
2106,0,0,0,0,0,Kaman bamu zauna a gindin gada baAlaji
2107,3,1,1,1,0,Gindin wacce gada? 
2108,2,1,0,1,0,Auzubillah mazauna bakin gada dai hana Bama son batsa
2109,3,1,1,1,0,Aiki yasameku yadda yan uwanmu hausawa suka maida lagos gidan bara da wahala a hana
2110,3,1,1,1,0,"Dama ba mabarata suke kiransu dashiba, da maroka suke kiransu beggars"
2111,3,1,1,1,0,Kaso 99 Inada yakinin yen Arewane Allah ya kyauta 
2112,3,1,1,1,1,Ya zasu rika koran mana hausawanmu masu cin abinci kai tsaye daga taskar ubangiji
2113,0,0,0,0,2,Gaskiya naji dadin haka sunja duk yarabawa sunrai namu da sunga ba haushe saikaji ana aboki🙄 ko alaji ko mallam 🙄🙄 
2114,3,1,1,1,0,"Wannan yayi daidai wallahi. Domin suna wulakanta mutane wallahi, especially mu yan arewa hausawa mazauna lagos."
2115,0,0,0,0,0,Duk wanda aka kama acefa dan iska ko yar' iska cikin Teku kawai shikenan😂😂😂😂😂!!! Wannan motion yayi kyau wlh.
2116,3,1,1,1,2,"good job    lalle lagos kunbirgeni sosai domin idan akwai abunda natsana a rayuwata sai ganin yadda hausa fulani suka rungumi bara amatsayin sana,a"
2117,3,1,1,1,2,Masha allah hakan yayi dai dai wallahi muna goyan bayan su 
2118,3,1,1,1,2,Abin da yake kawo mabarata shine marayu sunyi yawa da kuma gajiyayyu da gwamnati zata temakamasu da abin zaizo da saki 
2119,0,0,0,0,2,Iko sai rabbani 🤓🤓👈👈 mabarata kuma?
2120,1,0,1,0,2,Yayi daidai mutan nan mune munbada goyon baya a korosu wawayan
2121,0,0,0,0,1,"Aikinku yana kyau, daman sunaja mana zagi 🙄"
2122,0,0,0,0,0,"Nazata a gindin gadar irin yaran canavaro su;Abale,Nakamazu,Dan mama da sauran su ne a wurin ahe hadda mabarata to su me sukeyi a wurin?"
2123,3,1,1,1,0,"Za'a Kakkabo Hausawa Mazauna Legas Zuwa Gida Kenan, Allah Ya Kiyaye Na Gaba "
2124,0,0,0,0,0,Ta Kabbabe Yan Arewa dai kawai zaku ce mana.Eh manaSu waye aka sani da barace barace?Oh Dan Arewa!Allah Ya zama gatanka Dan Arewa
2125,3,1,1,1,0,Ai gwara haka dama ya korosu garuruwansu ko ma huta da gori
2126,3,1,1,1,2,"Masha Allah Alhamdulallahi Hakan Yayi Daidai Wallahi, Mabaratan Nan Bakaramin Zubar Da Mutunci Arewa Suke Ba Wallahi."
2127,0,0,0,0,2,"Gaskayi naji ɗaɗi wannan mataki da gwamnati Lagos take ƙoƙari ɗauka, wallahi irin zubar mana da kimar da sukeyi yayi yawa suna daga cikin wayanda sukaja aka rauna ɗan arewa a kudu, wani mah ba gajiyayye bane kawai mutuwar zuciya ce. Muna goyan baya 💯"
2128,0,0,0,0,2,"Hakan yayi kyau saboda a Najeriya bai kamata ace muna da mabarata ba, masaman a lokacin mulkin Baba mai gaskiya da abinci yake a wadace da kuma saukin rayuwa."
2129,3,1,1,1,2,  To sai asan idda za a kaisu bawai a wulakan ta su ba
2130,3,1,1,1,2,To gwabnatin legas da fatan zakiyiwa mabarata na hakika adalci amin
2131,0,0,0,0,0,makahi ajizuwa kauyi sabuda haka bata karewa gidan gado daradd kebbi kano abuja kaduna Sokoto neger sunfi yawa Don haka kowa under
2132,3,1,1,1,0,Daga shugaban matasa sarina reshan jahar kano wallahi da Allah zaikaika lagos kaje ketu karkashin gada ko okorodu da kaga inna suke zubarwa da hausawa mutinci Allah ya kyauta
2133,0,0,0,0,2,Matakin yayi daidai kuma yawancinsu yan niger ne da togo kwatakwalawa
2134,0,0,0,0,2,Wallahi god god bless fa yadda masu bara da almajire suka damen yafi shekara takwas a gidan nan kuma ni ma abun namin chiwo a bara a zama yakai shekara goma fa
2135,0,0,0,0,0,Hakan Yayi Dai Dai Don Allah Azonan Abeokuta Akore Muna Su
2136,0,0,0,0,1,"Allah yasa amen wlh inajin kunya Inga  bahaushe Yana  bara kawai bayadda na iyane Sai naki abin araina,"
2137,3,1,1,1,2,Wannan tsari yayi kyau. Da fatan doka za ta yi aiki ba sani ba sabo.
2138,1,0,1,0,0,"Suzo suyi me,muma nanan sun ishenu, ykmt gwamnati ta hana bars ta karfinku dalili shine mu hausawa bamu mukafi kowa talauci a Nigeria ba anfimu wadatar zucine"
2139,3,1,1,1,2,Kaji gky.yayinda ayankinmukuma daxaran sunce xasuyi hakan Sai adanganta abunda addini.wanan abunda sukeyimafa matakisuke dauka sabida Kar abubuwanda kefaruwa ayankinmu yariskesu Amma shuwagabanninmu sungagara fahimtar hakan
2140,0,0,0,0,2,Wallahi hakan yayi daidai Saboda yana daya daga cikin abinda yasa sauran kabilu suka rainamu wlh
2141,0,0,0,0,2,Ya Ubangiji Allah ya nisanta mu dasu kada su waiwayo mana Kano na ciki ma kokari muke akakkaɓesu 
2142,0,0,0,0,0,yayi dai dai wlh suke xuwa gidan giya d gidajen karuwai ya kyuta wlh ngd.
2143,0,0,0,0,0,Hakan yayi daidai wlh domin Banga amfaninsu ba Inbanda xubarwa da hausawa mutunci da sukeyi 
2144,3,1,1,1,0,"Mutanan nan sunada mugun kabilanci, ai dama dan kahana bara ai dadin abin hardaYa ran oduduwa.Anan cikin ogumalu, da ogomosho da sauran su.😎"
2145,3,1,1,1,2,Wannan hukunci yayi..... Allah ya bada ikon yin hakan
2146,0,0,0,0,0,Allah ya kyauta amma wasu saidai in kashesu za'ayi akan sudena barace barace
2147,0,0,0,0,0,99% na mabaratan qasarnan yan Arewa ne nishawarata anan duk dacewa nakasa bagajiyawa bane yakamata a haramta yin bara aduk fadin qasar  amma gwamnati tadauka makafi da kutare kawai asakasu acikin Boucher na local government din da kowanne yake  amma banda guragu domin dayawan guragun akwai sana'o I  dayawa da zasu'iyayi duk Wanda Allah yajarrabceshi da samun da gurgu to yanemi sana'ar da zatai daidai da nakasarshi ma'ana wacce zai'iyayi sannan duk wanda sukeda wani dan'uwan baba ko yar'uwar mahaifiya wacce tsufa yazomata da rashin gata adunga kuladasu yadda yakamata inbahakaba za'a iya karodasu a hanya sunabara dan neman abincin da zasuci
2148,0,0,0,0,0,Dakyau duk a koro ƴan banza masu matattarar zuciya su daina  ɓata mana suna a idon duniya.
2149,0,0,0,0,1,"Kai alhamdulillah naji dadin haka,,,suna zubar da darajar ta bahaushe  ,,,duk Inna gansu baqin ciki na Kama ni"
2150,3,1,1,1,0,Gwamnatin lagos tana so tayi wa arewa zagon kasa ne kawai saboda anga sana'ar yan arewa ce shine za'a tashe su
2151,0,0,0,0,0,"99% Mabaratan, na Lagos duk! Yan Arewa ne "
2152,0,0,0,0,1,"da yawa cikin Masu sana'ar barar nan, Sun tara abun duniya. kenan sukoma gida suci Abinda suka tara."
2153,3,1,1,1,2,Yayi dai dai kowa in yasan darajar mahaifar shi ya koma 
2154,3,1,1,1,2,"Masha Allah, Abu yayi kyau Sosai ✅"
2155,3,1,1,1,0,Wacce gadar inace dai ba wadda mukesaida  oris da weed ba
2156,3,1,1,1,2,allah yakawo wa kasar mu sauyi da ci gaba me amfani
2157,3,1,1,1,2,Wannan mataki da gwamnatin legas ta ɗauka abun a yaba mata ne
2158,0,0,0,0,2,Wannan fa muke nema tuntuni Amma Dan Allah ayi a hankali.
2159,0,0,0,0,0,Masha Allah don Allah a hanzarta kakabesu marasa mutunci wayanda basusan mutuncin kansuba gaskiya naji dadin wannan labarin don mutanennan bakaramin zubdamna mutunci sukeba gashi mafiyawa su ko sallan basayi dadin dadawa ba ma Yan kasar nan bane Amma SUNA shiga rigar arewa suna zubdamana mutunci duk yanda kaga Yan kudu Suke mana  kallon raini mutanen Nan ne suke jawomana idan kagansu a kudu to ko bara ko yankan farce ko saida ruwa wulakantattun sana DAI Nan zaka gansu Kuma duk yan Niger dinne dai Kai  ko qudawan fulanin da suke mana ta addanci akasarnan mafiyawa ba Yan kasarnan bane Yan canne kaii Niger bala'I ne
2160,3,1,1,1,1,Yayi dai dai dama ai ba Wanda zakaga Yana Bara Sai malam bahaushe Kuma addini baiyadda da baraba.
2161,3,1,1,1,0,"Ai wlh dama zanesu akayi, kullum 'yan kudu idan suka tashi yimana Gori sai kaji suna cemana mabarata, abin bacin ranma kuma har Zina sukeyi wadansunsu"
2162,3,1,1,1,2,A kakkabe lafiyayyun kawai abar makafi
2163,0,0,0,0,2,Allah yasa dagaske kuke kuma Allah yasa kuyi maganin su
2164,1,0,1,0,0,BBC HAUSA hausawa sunce marasa kunya sune sukecin tuwon gidan biki Kuma ta.tabbata wasu musulmi basuda kunya konasisin kwabo tunda suna tafiya garuruwan ARNA sunayi musu barace barace konayi karyane suwaye suka addabi gwamnatin Legos da barace barace to kakorosu karkabar mabarata ajaharka ta legos saboda hakka katuro duk wani maiyin bara alegos Katuroshi arewacin nageria daga arewacin nageria Kuma muma zamu turasu kasarsu nijar tunda natabbata musulmine Amman ba musulmin nageria neba musulmin kasar nijar ne dakashi 99.9 dukkansu eyan nijar ne Hatta eyan okada dakashi 98 cikin 100 eyan nijar ne hatta bakin bodar seme dukkansu eyan nijar ne Kuma nine dakaina tsahon shekaru inayin  binciken akan hakka  Saboda hakka gaskiya mu musulmi munji kunya sosai tunda akullum musulmine sukeyin rayuwa marar kyau aduniya to saikuyi tayi tunda bakuda kunya ku musulmi tunda su kristoci basa zubarwada kristoci eyan uwansu mutumci
2165,0,0,0,0,2,Wannan tsarin yayi kyau matuka.Allah ya ganar dasu su dawo suzo su Kama Sana'a da jarin da suka samo na maqudan Kudade.
2166,0,0,0,0,0,"Atakaice dai, za,a kuntatama gajiyayyun, alhamdulillah tunda har wadanda ba ainahin hausawa ba, sunsan mu ake kira gajiyayye dakuma wanda akacema gajiyayye."
2167,3,1,1,1,2,Kowa ya tashi ya nemi na kansa...Manxon Allah s.a.w yace hakika Wanda yake bayarwa yafi Wanda yake karba albarka Allah ka Kara rufamana asiri ameen 
2168,3,1,1,1,0,Hakan zaifima na dadi mu mazauna arewa duk sunje gari sun batawa  malam bahaushe suna haba abun dole yabaka haushi kananan yara zuka zuka yanmata haka zakai ta ganinsu haba abun yaimin dadi
2169,0,0,0,0,0,Hakan balaifi sbd mu mazauna kudancin kasa munaganin yanda abun yake mana ciwo
2170,0,0,0,0,0,"A kora su kawai, wannan aiki mai kyau ne."
2171,0,0,0,0,1,Kawai za'a dawo da Yan Arewa yankin su kawai
2172,0,0,0,0,2,Maasha Allah!!! Allah yasa muma anan kano gwamnati tayi wannan tunanin
2173,0,0,0,0,2,Mu dama Addinin mu ya hana mu BARA. Don haka ku garkame duk wanda ku ka kama don abun nasu Iskanci ne na rantse.
2174,0,0,0,0,2,"Gaskiya gwamnatin jihar legas bata burge ni ba, data yi kokari ta kore barace-barace a jihar kodan mutanen mu 'yan arewa masu tozarta mu da zubda kimar arewa zasu gaji su dawo kauyukan su....."
2175,0,0,0,0,2,Yaza a mana haka wajen damuke neman na tuwon 😎😎
2176,3,1,1,1,0,"Kai ankusa cikanana areWa kenan,,,,domin yawancinsu yan arewa neh"
2177,3,1,1,1,0,"Ana koro su nasan Kano zasu dawo, Kano headquarter mabarata"
2178,0,0,0,0,0,In an koresu Allah ya ganar dasu suje sunemi sana'a. Mukuma Allah ya karemu
2179,0,0,0,0,0,Yayi daidai saboda duk sune ke ja muna wulakanci awurin diyan oduduwa dinnan
2180,0,0,0,0,0,"BBC Hausa Wai me yasa ba'a kama Wanda ya dinkawa Baba manjo wannan wandon ba, Wanda ya fake da Wai irin na qabilar Igbo ne 😎"
2181,3,1,1,1,1,"abin mamaki duk ba 'yan Jihar ba ne, baki ne daga Arewa "
2182,0,0,0,0,2,"Allah mun gode maka da ka nuna Mana karshen bara a Lagos State,wannan aikin kauda mabarata yayi daidai"
2183,0,0,0,0,0,Yan arewa sai adawo gida daga mutuwar zucuyar da kuke acan
2184,3,1,1,1,2,Saura illorin jihar kwara insha Allah 
2185,0,0,0,0,0,Ko kuma shirin cin mutuncin yan arewa ba.
2186,0,0,0,0,1,To yanzu ina zasu koma kenan?  Abuja ko kano? 
2187,3,1,1,1,0,"Ina Allah WADAI da WANAN hukunchin ,, suma govnonin Nigeria mabarata ne,, KUJE KASAR waje kugayadda suke bara"
2188,3,1,1,1,0,Ai yawancinsu duk yan kasar niger ne komai dasu kasarsu kawai
2189,3,1,1,1,2,Mai su ka tanadar musu a matasyin su na Yan Nigeria
2190,1,1,0,0,1,Wallahi mabarata kesa ana wulankanta yan arewa a kudu
2191,0,0,0,0,2,sun kyauta attajiran arewa da masu mulkin arewa Ku shirya karbar yayanku da danginku da kuka wulakanta 
2192,3,1,1,1,0,"Yauwa Dan Allah duk a koro mana Su Gida, suke jamana zagi"
2193,0,0,0,0,2,RAHEEMA_HULLAH
2194,3,1,1,1,2,Allah yamasa rahama
2195,0,0,0,0,2,Allah sarki Allah ya kai Rahman kabarin sa
2196,0,0,0,0,2,Allah yajikan shi da rhm
2197,0,0,0,0,2,Maman mu Allah ya kara miki lafiya da hakuri.
2198,3,1,1,1,2,Allah ya kara mata Lafiya!
2199,3,1,1,1,2,Allah sarki rayuwa
2200,0,0,0,0,2,Amin summa Amin
2201,3,1,1,1,2,Allahu Akbar komai lokaci ne. Allah ya ƙara lafiya Mama Maryam
2202,0,0,0,0,2,Allah yajikansa
2203,0,0,0,0,2,Masha Allah
2204,0,0,0,0,2,Allah yayimai rahama
2205,0,0,0,0,2,Ameen!!ALLAH ya gafarta ma Abacha.
2206,3,1,1,1,2,Ameen ya Allah
2207,0,0,0,0,2,Allahu akhbar Allah ya masa rahama ya kai Haske kabari
2208,0,0,0,0,2,Allah ya jaddada masa rahma jarimi abin koyi
2209,0,0,0,0,2,Allah ya jikansa da rahma
2210,0,0,0,0,2,Amin ya rabih Inna mu ❤
2211,0,0,0,0,2,Allah Ya gafarta ma sa
2212,1,0,1,0,2,ALLAH yamasa rahama
2213,0,0,0,0,2,Allah ya jikan Baba Abacha
2214,0,0,0,0,2,ALLAH Yajikan mazan jiya yasa Aljannatul Firdausi makoma
2215,0,0,0,0,2,"Kaga Dattijiwar kirki, Allah ya Kara lafiya da Nisan kwana"
2216,0,0,0,0,2,Àllah yajikansu darahama da iyayinmu Amin
2217,0,0,0,0,2,Masha Allah
2218,0,0,0,0,2,Allah ya ƙara lafiya da nisan kwana ranki ya daɗe
2219,0,0,0,0,2,Allah ya qara lpy da nisan kwana
2220,0,0,0,0,2,Allah ya jiƙan maza
2221,0,0,0,0,2,Allah Ya Jikansa
2222,3,1,1,1,2,Amin
2223,0,0,0,0,2,Amiiiin ya Allah
2224,0,0,0,0,2,Allah ya jikan sa da rahama
2225,0,0,0,0,2,Allah yakarawa mama lafiya.
2226,0,0,0,0,2,Ameen
2227,0,0,0,0,2,Allah ya kara marayuwa albarka
2228,3,1,1,1,2,Allah ya jikan sani abacha kuma ya yafemasa kurakuransa Amin
2229,0,0,0,0,2,Allah ya Masa rahama
2230,0,0,0,0,2,Allah y jikan mai gida 🙏
2231,0,0,0,0,2,Allah ya Masa rahama
2232,0,0,0,0,2,"Allah sarki mama Muna miki fatan alkhairi Allah ya Kara lafiya da Nisan kwana , Allah ya jikan baba ya jaddada rahama agare shi."
2233,0,0,0,0,2,Muna amsawa. Allah ya karamiki llfy
2234,0,0,0,0,2,"Ubangiji Allah ya jaddada rahama a qabarin ka, general sani abacha"
2235,0,0,0,0,2,"Masha Allah, kaji uwah tagari ubangijiya kara lafia Maryam Abatcha."
2236,3,1,1,1,2,Ais
2237,0,0,0,0,2,Allah yekara miki  lafiya da Nisan kwana mai Albarka.
2238,0,0,0,0,2,Allah yajikan mijinki ameen
2239,0,0,0,0,2,Allah yajikan major yakarawa maryam Abacha lfy yasa agama lfy
2240,3,1,1,1,2,Allahu Akbar duniya kenan watarana sai labari Wanda yarasu shekaran jiya baiyisauriba haka Wanda akahaifa yau bai yijinkiriba Allah kayardadamu da ayyukanmu albarkachin manzon Allah
2241,0,0,0,0,2,Allah yajikan genar mama kuma Allah yakara lafiya ameen
2242,0,0,0,0,2,Allah yajikanshi da rahama  koma Allah ya Kara lafiya mama Maryam
2243,0,0,0,0,2,"Masha allahu,Allah yakara fahimta"
2244,0,0,0,0,2,haba da gaske
2245,0,0,0,0,2,To yayi🙎
2246,0,0,0,0,1,"Allah yasa suyi aure da gaske ""They make a perfect couples"""
2247,0,0,0,0,2,Masha Allah Allah yasa ma aurata sukoyi darassa aciki
2248,0,0,0,0,2,Hege wai na fada🤣🤣🤣aishah
2249,0,0,0,0,2,BBC YAUSHE ZAKUYI HIRA DANIII DAGA BAKIN MAII ITA NIII MABI BAYAN KUNEE AKO DA YAUSHE 24HRS
2250,0,0,0,0,2,I really liked wannan shirin.
2251,3,1,1,1,2,"Gaskiya shirin nan na burgeni sosai da sosai. Wannan yarinya masifaffiya ce, amma a wurin iya jawo hankalin Rijalu."
2252,0,0,0,0,2,yana kyau film din
2253,3,1,1,1,2,Very nice
2254,3,1,1,1,2,Sulen inna kenan
2255,0,0,0,0,2,Masha Allah
2256,0,0,0,0,2,Wow beautiful 🤣🤣💕💕🇪🇬🇪🇬🇪🇬
2257,0,0,0,0,2,Kuna fadakar damu Sosai
2258,0,0,0,0,2,Gsky Shirin na burgeni sosai..
2259,0,0,0,0,2,Shirine mai ban kayi tare da isar da sako kuma cikin mutunci
2260,0,0,0,0,2,Idan sun gama shirya film din kuce masa ya aure ta..
2261,0,0,0,0,2,Gasiya Ni bani da sure Amma Shirin Yana burgeni sosai musamman India yakecewa masoyiya nice
2262,0,0,0,0,2,Gaskiya Ina matuqar Jin dadin Shirin domin Ina Kara koyon zamantakewan aure a ciki....tare ma muke kallo da madam Dina...ko last week na nuna Mata wani darasi daga ciki. Allah ya saka da alkhairi
2263,0,0,0,0,2,"To dama ana gama hausa film series ne, ai kuma haka zakuyitayi ba karshe kamar dai izzar wahala Dan inaga haryanzu akwai masu kallon shi kaga kuwa film yafi karfin izzar so ya koma izzar wahala to kuma haka zakuyi tayi harse ya koma Amaryar wahala, gaskiya masu lokacin batawa akanku suna kokari"
2264,3,1,1,1,2,Kuna kokari kam matuka!
2265,3,1,1,1,2,Muna Nan Muna bibiyanku in Sha Allah
2266,3,1,1,1,2,hakika wannan shiri naku yana matukar kayatar da al umma fatanmude Allah yakara basira kucigaba da sa abubuwan amfani
2267,3,1,1,1,2,Idan har bukatun ki  sun Wuce 1500Allah yabaki Wanda ya fini. .💐🤔🤔💐💐
2268,3,1,1,1,1,Masoyiya sae hegen kishi 🤣🤣🤣
2269,3,1,1,1,1,"Ashe masoyiya yata ce (Usman), bana kallon Hausa film amma nasan masoyiya da masoyi sunada ilimi..? Cheers up 🎉."
2270,3,1,1,1,2,Gsky wannan amaryar tayimin
2271,3,1,1,1,2,Karku manta da tuba izuwa ga Allah madaukakin sarki adunga fadar Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah Astagfirullah
2272,3,1,1,1,2,Lalle akwai darasi meyawa acikin wannan shiri kuma babu batsa ko nuna tsaraici ko wani ta addanci da sauran miyagun abubuwa wannan shiri special ne
2273,3,1,1,1,2,Da'ace mata za suyi koyi da  malika wato( mairo )amaryar alhaji ta cikin firm din  KISHIYATA series wlh da uwargida da amarya sun zauna lpy 🙏
2274,3,1,1,1,0,Masu Gyaran tarbiyya.🚶🚶
2275,3,1,1,1,2,Su aiko kudin tsangaya amusu addu'a🙄
2276,3,1,1,1,2,🗣️🗣️Naceba Dan Allah awani Tasha akeyin wannan Shirin ne
2277,3,1,1,1,0,Akassari Aicha a daoure ayyi aure..
2278,3,1,1,1,2,Gaskiya danineshi wallahi saina nemetada aure
2279,0,0,0,0,2,Inamuku Fatan Aure Wallahi
2280,0,0,0,0,2,Gaskiya kuna kokari da wasan ku na barkwanci
2281,0,0,0,0,2,Dakyau 👏👏 Masha Allah 👌👌 Gaskiya film dinnan Yana fadakarwa sosai 👌👌 musamman akan zaman Aure 🤗🤗 Domun bakaramun kokari sukeyiba gaskiya 👏👏👏 Inamusu Fatan Alkhairi 🙏🙏
2282,0,0,0,0,2,Gaskia inajin dadin wannan Film musamman yanda zakaga idan suna fada kamar dagaske ne ba Film ba. Kuma agaida min da Inna dan itama tana taka rawa matsayin uwa.
2283,3,1,1,1,2,Nima dai wlh ban taba ganin hausa film da yayi maana da burge ni irin wannan ba shawarar da nake bayarwa Allah yasa ka ci gaba da dakko actors masu irin wadannan yarinyar Aisha is too good unlike sauran yan film koni indai indai as yiu said…….allah yasa albarka
2284,3,1,1,1,2,Allah sarki amma Diyata nasu achi Dfa yazama suruki na Amma tunda kinci kina da wani Allah ya kara hada kanku
2285,1,0,1,0,2,Humair and yaya
2286,0,0,0,0,2,Ita uwargidab TikTok fa?
2287,0,0,0,0,2,Duk da bana Kallon Films in Hausa amma wannan Film in Ina jin daɗin sa kuma ina ji xan iya Kallon sa
2288,3,1,1,1,1,A gaskiya ni na dauka shirme ne saida na fara kallonsa nagane gaskiya akwai ilimantarwa tareda nishadantarwa.
2289,0,0,0,0,2,Bnida best film like Amaryar tiktok
2290,3,1,1,1,1,Wai ita ɗin ashe buduruwa ce
2291,0,0,0,0,2,Gaskiya kuna kokari kwarai dagaske Shirin naku yana ilmantarwa kuma yana kayatarwa sosai
2292,0,0,0,0,2,Aslm a gaskiya tunda nake ban taba ganin series mai dadi ba irin wannan shiri sbd idan ina kallo har bana so ya kare. Ina mika godiya zuwa ga ahmad bifa producer na wannan shiri wato sulaiman dan inna ko kuma yaya
2293,0,0,0,0,2,Walhi ba karamn jin dadi shirunku nake bah.You will be a perfect couple walhi
2294,0,0,0,0,2,Wnn shirin yafimin fina finai da dama
2295,0,0,0,0,2,Gaskiya dai nima film din Yana burgeni sosai Kuma akwai darasi acikin Shirin musamman wajen hakuri da juria irin na aure
2296,0,0,0,0,2,Gaskiya kam ni aganina ko a rayuwar gaske xamanku xe bada citta kuma kun dace walhi 100%  Allah yaqara basira suleiman na aisha humair
2297,0,0,0,0,2,Allah yakara muku basira inamuku fatan alkairi dagani sugaban masoyan ku A.ma leek  photos Azare jahar bauchi stt humer inaso kisani ni masoyin kine nahakika
2298,0,0,0,0,2,Wallahi wallah kuna burgeni kuna deben kewa gsky nafi jin dadin kallon wannan short clip da kallon full film naku.
2299,0,0,0,0,2,Ina son wannan film wlh
2300,0,0,0,0,2,Inason gsky mijin ta na shirinan ace ya aureta sbd yanda suke zaman auren su a film na burgeni
2301,0,0,0,0,2,Ayi bincike a gano wanda yace zai bata boom din
2302,0,0,0,0,2,Hhhhhh kanku akeji
2303,0,0,0,0,2,Ta Allah ba takuba Fiddausi is Free
2304,0,0,0,0,1,Gwanda da aka bata tarbiyya
2305,0,0,0,0,2,Allah yakareki daga sharin azzalumai Allah Kara Miki lafiya Yar gwagwar maya
2306,0,0,0,0,2,Wai suwaye mutane masu darajar? Kut Allah ya sawaqe
